,Time,Event,Part,Process,SubProcess,Resource
15043,157,Process_entered,A0001_B21SL,외부,,
15044,157,routing_ended,A0001_B21SL,외부,,
15045,157,part_transferred_to_next_process,A0001_B19PL,외부,,
15046,157,work_start,A0001_B16QL,2야드 중조공장,2야드 중조공장_14,
15047,157,Process_entered,A0001_S13SL,외부,,
15048,157,routing_ended,A0001_S13SL,외부,,
15049,157,part_transferred_to_next_process,A0001_B20PL,외부,,
15050,157,work_start,A0001_B21SL,외부,외부_1159,
15051,157,Process_entered,A0001_B19PL,2야드 중조공장,,
15052,157,routing_ended,A0001_B19PL,2야드 중조공장,,
15053,157,work_start,A0001_S13SL,외부,외부_1160,
15054,157,Process_entered,A0001_B20PL,2야드 중조공장,,
15055,157,routing_ended,A0001_B20PL,2야드 중조공장,,
15056,157,work_start,A0001_B19PL,2야드 중조공장,2야드 중조공장_15,
15057,157,work_start,A0001_B20PL,2야드 중조공장,2야드 중조공장_16,
15058,158,work_finish,A0001_L11C0,선각공장,선각공장_22,
15059,158,part_transferred_to_out_buffer,A0001_L11C0,선각공장,선각공장_22,
15060,158,work_finish,A0001_B16UL,선각공장,선각공장_26,
15061,158,part_transferred_to_out_buffer,A0001_B16UL,선각공장,선각공장_26,
15062,158,work_finish,A0001_B19ZL,외부,외부_1079,
15063,158,part_transferred_to_out_buffer,A0001_B19ZL,외부,외부_1079,
15064,158,work_finish,A0001_N72ML,선각공장,선각공장_28,
15065,158,part_transferred_to_out_buffer,A0001_N72ML,선각공장,선각공장_28,
15066,158,work_finish,A0001_B17PL,외부,외부_1109,
15067,158,part_transferred_to_out_buffer,A0001_B17PL,외부,외부_1109,
15068,158,work_finish,A0001_B18UL,2야드 중조공장,2야드 중조공장_20,
15069,158,part_transferred_to_out_buffer,A0001_B18UL,2야드 중조공장,2야드 중조공장_20,
15070,158,work_finish,A0001_E31S1,1도크쉘터,1도크쉘터_0,
15071,158,part_transferred_to_out_buffer,A0001_E31S1,1도크쉘터,1도크쉘터_0,
15072,158,work_finish,A0001_B16TL,선각공장,선각공장_3,
15073,158,part_transferred_to_out_buffer,A0001_B16TL,선각공장,선각공장_3,
15074,158,work_finish,A0001_B18GL,2야드 중조공장,2야드 중조공장_2,
15075,158,part_transferred_to_out_buffer,A0001_B18GL,2야드 중조공장,2야드 중조공장_2,
15076,158,work_finish,A0001_B16PL,외부,외부_1147,
15077,158,part_transferred_to_out_buffer,A0001_B16PL,외부,외부_1147,
15078,158,work_finish,A0001_B18PL,2야드 중조공장,2야드 중조공장_4,
15079,158,part_transferred_to_out_buffer,A0001_B18PL,2야드 중조공장,2야드 중조공장_4,
15080,158,work_finish,A0001_B17QL,외부,외부_1153,
15081,158,part_transferred_to_out_buffer,A0001_B17QL,외부,외부_1153,
15082,158,work_start,A0001_D11UL,선각공장,선각공장_22,
15083,158,assemble to A0001_B11P3,A0001_L11C0,Assemble,,
15084,158,part_transferred_to_next_process,A0001_B19ZL,외부,,
15085,158,part_transferred_to_next_process,A0001_B18UL,2야드 중조공장,,
15086,158,part_transferred_to_next_process,A0001_E31S1,1도크쉘터,,
15087,158,part_transferred_to_next_process,A0001_B16UL,선각공장,,
15088,158,part_transferred_to_next_process,A0001_B17PL,외부,,
15089,158,part_transferred_to_next_process,A0001_B18GL,2야드 중조공장,,
15090,158,part_transferred_to_Sink,A0001_N72ML,선각공장,,
15091,158,completed,A0001_N72ML,Sink,,
15092,158,Process_entered,A0001_B19ZL,2야드 중조공장,,
15093,158,routing_ended,A0001_B19ZL,2야드 중조공장,,
15094,158,part_transferred_to_next_process,A0001_B16PL,외부,,
15095,158,part_transferred_to_next_process,A0001_B18PL,2야드 중조공장,,
15096,158,Process_entered,A0001_E31S1,특수선쉘터,,
15097,158,routing_ended,A0001_E31S1,특수선쉘터,,
15098,158,Process_entered,A0001_B16UL,선각공장,,
15099,158,routing_ended,A0001_B16UL,선각공장,,
15100,158,part_transferred_to_Sink,A0001_B16TL,선각공장,,
15101,158,completed,A0001_B16TL,Sink,,
15102,158,Process_entered,A0001_B18UL,2야드 중조공장,,
15103,158,routing_ended,A0001_B18UL,2야드 중조공장,,
15104,158,part_transferred_to_next_process,A0001_B17QL,외부,,
15105,158,work_start,A0001_B19ZL,2야드 중조공장,2야드 중조공장_17,
15106,158,Process_entered,A0001_B17PL,2야드 중조공장,,
15107,158,routing_ended,A0001_B17PL,2야드 중조공장,,
15108,158,Process_entered,A0001_B18PL,외부,,
15109,158,routing_ended,A0001_B18PL,외부,,
15110,158,work_start,A0001_E31S1,특수선쉘터,특수선쉘터_0,
15111,158,work_start,A0001_B16UL,선각공장,선각공장_8,
15112,158,Process_entered,A0001_B18GL,2야드 중조공장,,
15113,158,routing_ended,A0001_B18GL,2야드 중조공장,,
15114,158,work_start,A0001_B17PL,2야드 중조공장,2야드 중조공장_19,
15115,158,Process_entered,A0001_B16PL,2야드 중조공장,,
15116,158,routing_ended,A0001_B16PL,2야드 중조공장,,
15117,158,work_start,A0001_B18PL,외부,외부_1161,
15118,158,work_start,A0001_B18GL,2야드 중조공장,2야드 중조공장_20,
15119,158,Process_entered,A0001_B17QL,2야드 중조공장,,
15120,158,routing_ended,A0001_B17QL,2야드 중조공장,,
15121,158,work_start,A0001_B16PL,2야드 중조공장,2야드 중조공장_21,
15122,158,work_start,A0001_B17QL,2야드 중조공장,2야드 중조공장_22,
15123,159,work_finish,A0001_A11A0,외부,외부_158,
15124,159,part_transferred_to_out_buffer,A0001_A11A0,외부,외부_158,
15125,159,work_finish,A0001_S11SL,외부,외부_1082,
15126,159,part_transferred_to_out_buffer,A0001_S11SL,외부,외부_1082,
15127,159,work_finish,A0001_B61EL,외부,외부_1093,
15128,159,part_transferred_to_out_buffer,A0001_B61EL,외부,외부_1093,
15129,159,work_finish,A0001_B17UL,2야드 중조공장,2야드 중조공장_18,
15130,159,part_transferred_to_out_buffer,A0001_B17UL,2야드 중조공장,2야드 중조공장_18,
15131,159,work_finish,A0001_N72WL,외부,외부_1112,
15132,159,part_transferred_to_out_buffer,A0001_N72WL,외부,외부_1112,
15133,159,work_finish,A0001_S13WL,외부,외부_1122,
15134,159,part_transferred_to_out_buffer,A0001_S13WL,외부,외부_1122,
15135,159,work_finish,A0001_N72UL,외부,외부_1132,
15136,159,part_transferred_to_out_buffer,A0001_N72UL,외부,외부_1132,
15137,159,part_created,A0001_B161P,Source,,
15138,159,part_transferred_to_first_process,A0001_B161P,Source,,
15139,159,part_created,A0001_B53P0,Source,,
15140,159,part_transferred_to_first_process,A0001_B53P0,Source,,
15141,159,part_created,A0001_B53S0,Source,,
15142,159,part_transferred_to_first_process,A0001_B53S0,Source,,
15143,159,part_created,A0001_B161S,Source,,
15144,159,part_transferred_to_first_process,A0001_B161S,Source,,
15145,159,part_created,A0001_B163P,Source,,
15146,159,part_transferred_to_first_process,A0001_B163P,Source,,
15147,159,part_created,A0001_B163S,Source,,
15148,159,part_transferred_to_first_process,A0001_B163S,Source,,
15149,159,part_created,A0001_D13VL,Source,,
15150,159,part_transferred_to_first_process,A0001_D13VL,Source,,
15151,159,part_created,A0001_F61RL,Source,,
15152,159,part_transferred_to_first_process,A0001_F61RL,Source,,
15153,159,part_created,A0001_F61UL,Source,,
15154,159,part_transferred_to_first_process,A0001_F61UL,Source,,
15155,159,part_created,A0001_S11P0,Source,,
15156,159,part_transferred_to_first_process,A0001_S11P0,Source,,
15157,159,part_created,A0001_S11S0,Source,,
15158,159,part_transferred_to_first_process,A0001_S11S0,Source,,
15159,159,work_finish,A0001_B60UL,2야드 중조공장,2야드 중조공장_25,
15160,159,part_transferred_to_out_buffer,A0001_B60UL,2야드 중조공장,2야드 중조공장_25,
15161,159,work_finish,A0001_S11RL,2야드 대조립공장,2야드 대조립공장_12,
15162,159,part_transferred_to_out_buffer,A0001_S11RL,2야드 대조립공장,2야드 대조립공장_12,
15163,159,work_finish,A0001_F23VL,외부,외부_1150,
15164,159,part_transferred_to_out_buffer,A0001_F23VL,외부,외부_1150,
15165,159,work_finish,A0001_T31LL,외부,외부_1152,
15166,159,part_transferred_to_out_buffer,A0001_T31LL,외부,외부_1152,
15167,159,work_finish,A0001_N72LL,2야드 중조공장,2야드 중조공장_5,
15168,159,part_transferred_to_out_buffer,A0001_N72LL,2야드 중조공장,2야드 중조공장_5,
15169,159,work_finish,A0001_B17TL,선각공장,선각공장_6,
15170,159,part_transferred_to_out_buffer,A0001_B17TL,선각공장,선각공장_6,
15171,159,work_finish,A0001_S13ML,2야드 중조공장,2야드 중조공장_6,
15172,159,part_transferred_to_out_buffer,A0001_S13ML,2야드 중조공장,2야드 중조공장_6,
15173,159,work_finish,A0001_B16BL,선각공장,선각공장_7,
15174,159,part_transferred_to_out_buffer,A0001_B16BL,선각공장,선각공장_7,
15175,159,work_finish,A0001_T31ML,2야드 중조공장,2야드 중조공장_7,
15176,159,part_transferred_to_out_buffer,A0001_T31ML,2야드 중조공장,2야드 중조공장_7,
15177,159,work_finish,A0001_B18TL,2야드 중조공장,2야드 중조공장_9,
15178,159,part_transferred_to_out_buffer,A0001_B18TL,2야드 중조공장,2야드 중조공장_9,
15179,159,work_finish,A0001_B20GL,2야드 중조공장,2야드 중조공장_11,
15180,159,part_transferred_to_out_buffer,A0001_B20GL,2야드 중조공장,2야드 중조공장_11,
15181,159,work_finish,A0001_B16QL,2야드 중조공장,2야드 중조공장_14,
15182,159,part_transferred_to_out_buffer,A0001_B16QL,2야드 중조공장,2야드 중조공장_14,
15183,159,work_finish,A0001_B21SL,외부,외부_1159,
15184,159,part_transferred_to_out_buffer,A0001_B21SL,외부,외부_1159,
15185,159,work_finish,A0001_S13SL,외부,외부_1160,
15186,159,part_transferred_to_out_buffer,A0001_S13SL,외부,외부_1160,
15187,159,work_start,A0001_B18UL,2야드 중조공장,2야드 중조공장_18,
15188,159,work_start,A0001_B19UL,2야드 중조공장,2야드 중조공장_25,
15189,159,assemble to A0001_E11A3,A0001_A11A0,Assemble,,
15190,159,ready to create,A0001_E11A3,Assemble,,
15191,159,part_transferred_to_next_process,A0001_B17UL,2야드 중조공장,,
15192,159,Process_entered,A0001_B161P,선각공장,,
15193,159,routing_ended,A0001_B161P,선각공장,,
15194,159,Process_entered,A0001_B53P0,포항공장부,,
15195,159,routing_ended,A0001_B53P0,포항공장부,,
15196,159,Process_entered,A0001_D13VL,2야드 중조공장,,
15197,159,routing_ended,A0001_D13VL,2야드 중조공장,,
15198,159,Process_entered,A0001_S11P0,2야드 대조립공장,,
15199,159,routing_ended,A0001_S11P0,2야드 대조립공장,,
15200,159,part_transferred_to_Sink,A0001_S11RL,2야드 대조립공장,,
15201,159,completed,A0001_S11RL,Sink,,
15202,159,part_transferred_to_Sink,A0001_B17TL,선각공장,,
15203,159,completed,A0001_B17TL,Sink,,
15204,159,part_transferred_to_Sink,A0001_S11SL,외부,,
15205,159,completed,A0001_S11SL,Sink,,
15206,159,part_transferred_to_next_process,A0001_B60UL,2야드 중조공장,,
15207,159,Process_entered,A0001_B161S,선각공장,,
15208,159,routing_ended,A0001_B161S,선각공장,,
15209,159,Process_entered,A0001_B53S0,포항공장부,,
15210,159,routing_ended,A0001_B53S0,포항공장부,,
15211,159,Process_entered,A0001_F61RL,2야드 중조공장,,
15212,159,routing_ended,A0001_F61RL,2야드 중조공장,,
15213,159,Process_entered,A0001_S11S0,2야드 대조립공장,,
15214,159,routing_ended,A0001_S11S0,2야드 대조립공장,,
15215,159,part_transferred_to_Sink,A0001_B16BL,선각공장,,
15216,159,completed,A0001_B16BL,Sink,,
15217,159,part_transferred_to_Sink,A0001_B61EL,외부,,
15218,159,completed,A0001_B61EL,Sink,,
15219,159,part_transferred_to_Sink,A0001_N72LL,2야드 중조공장,,
15220,159,completed,A0001_N72LL,Sink,,
15221,159,work_start,A0001_B161P,선각공장,선각공장_9,
15222,159,Process_entered,A0001_B163P,선각공장,,
15223,159,routing_ended,A0001_B163P,선각공장,,
15224,159,work_start,A0001_B53P0,포항공장부,포항공장부_5,
15225,159,work_start,A0001_D13VL,2야드 중조공장,2야드 중조공장_23,
15226,159,Process_entered,A0001_F61UL,2야드 중조공장,,
15227,159,routing_ended,A0001_F61UL,2야드 중조공장,,
15228,159,work_start,A0001_S11P0,2야드 대조립공장,2야드 대조립공장_13,
15229,159,part_transferred_to_Sink,A0001_N72WL,외부,,
15230,159,completed,A0001_N72WL,Sink,,
15231,159,Process_entered,A0001_B60UL,외부,,
15232,159,routing_ended,A0001_B60UL,외부,,
15233,159,part_transferred_to_Sink,A0001_S13ML,2야드 중조공장,,
15234,159,completed,A0001_S13ML,Sink,,
15235,159,work_start,A0001_B161S,선각공장,선각공장_10,
15236,159,Process_entered,A0001_B163S,선각공장,,
15237,159,routing_ended,A0001_B163S,선각공장,,
15238,159,work_start,A0001_B53S0,포항공장부,포항공장부_6,
15239,159,work_start,A0001_F61RL,2야드 중조공장,2야드 중조공장_24,
15240,159,Process_entered,A0001_B17UL,2야드 중조공장,,
15241,159,routing_ended,A0001_B17UL,2야드 중조공장,,
15242,159,work_start,A0001_S11S0,2야드 대조립공장,2야드 대조립공장_14,
15243,159,part_transferred_to_next_process,A0001_S13WL,외부,,
15244,159,part_transferred_to_Sink,A0001_T31ML,2야드 중조공장,,
15245,159,completed,A0001_T31ML,Sink,,
15246,159,work_start,A0001_B163P,선각공장,선각공장_11,
15247,159,part_transferred_to_next_process,A0001_N72UL,외부,,
15248,159,work_start,A0001_B60UL,외부,외부_1162,
15249,159,part_transferred_to_next_process,A0001_B18TL,2야드 중조공장,,
15250,159,work_start,A0001_B163S,선각공장,선각공장_12,
15251,159,work_start,A0001_B17UL,2야드 중조공장,2야드 중조공장_26,
15252,159,Process_entered,A0001_S13WL,외부,,
15253,159,routing_ended,A0001_S13WL,외부,,
15254,159,part_transferred_to_next_process,A0001_F23VL,외부,,
15255,159,part_transferred_to_next_process,A0001_B20GL,2야드 중조공장,,
15256,159,Process_entered,A0001_N72UL,2야드 중조공장,,
15257,159,routing_ended,A0001_N72UL,2야드 중조공장,,
15258,159,part_transferred_to_next_process,A0001_T31LL,외부,,
15259,159,part_transferred_to_next_process,A0001_B16QL,2야드 중조공장,,
15260,159,work_start,A0001_S13WL,외부,외부_1163,
15261,159,Process_entered,A0001_B18TL,2야드 중조공장,,
15262,159,routing_ended,A0001_B18TL,2야드 중조공장,,
15263,159,Process_entered,A0001_F23VL,외부,,
15264,159,routing_ended,A0001_F23VL,외부,,
15265,159,part_transferred_to_next_process,A0001_B21SL,외부,,
15266,159,work_start,A0001_N72UL,2야드 중조공장,2야드 중조공장_27,
15267,159,Process_entered,A0001_B20GL,2야드 중조공장,,
15268,159,routing_ended,A0001_B20GL,2야드 중조공장,,
15269,159,Process_entered,A0001_B16QL,외부,,
15270,159,routing_ended,A0001_B16QL,외부,,
15271,159,part_transferred_to_next_process,A0001_S13SL,외부,,
15272,159,work_start,A0001_B18TL,2야드 중조공장,2야드 중조공장_28,
15273,159,Process_entered,A0001_T31LL,2야드 중조공장,,
15274,159,routing_ended,A0001_T31LL,2야드 중조공장,,
15275,159,work_start,A0001_F23VL,외부,외부_1164,
15276,159,Process_entered,A0001_B21SL,외부,,
15277,159,routing_ended,A0001_B21SL,외부,,
15278,159,work_start,A0001_B20GL,2야드 중조공장,2야드 중조공장_29,
15279,159,work_start,A0001_B16QL,외부,외부_1165,
15280,159,Process_entered,A0001_S13SL,외부,,
15281,159,routing_ended,A0001_S13SL,외부,,
15282,159,work_start,A0001_T31LL,2야드 중조공장,2야드 중조공장_0,
15283,159,work_start,A0001_B21SL,외부,외부_1166,
15284,159,work_start,A0001_S13SL,외부,외부_1167,
15285,160,work_finish,A0001_A31P0,외부,외부_575,
15286,160,part_transferred_to_out_buffer,A0001_A31P0,외부,외부_575,
15287,160,work_finish,A0001_A31S0,외부,외부_576,
15288,160,part_transferred_to_out_buffer,A0001_A31S0,외부,외부_576,
15289,160,work_finish,A0001_S180P,외부,외부_1091,
15290,160,part_transferred_to_out_buffer,A0001_S180P,외부,외부_1091,
15291,160,work_finish,A0001_S180S,외부,외부_1092,
15292,160,part_transferred_to_out_buffer,A0001_S180S,외부,외부_1092,
15293,160,work_finish,A0001_B20ZL,2야드 중조공장,2야드 중조공장_8,
15294,160,part_transferred_to_out_buffer,A0001_B20ZL,2야드 중조공장,2야드 중조공장_8,
15295,160,work_finish,A0001_S13UL,2야드 중조공장,2야드 중조공장_10,
15296,160,part_transferred_to_out_buffer,A0001_S13UL,2야드 중조공장,2야드 중조공장_10,
15297,160,work_finish,A0001_T31UL,2야드 중조공장,2야드 중조공장_12,
15298,160,part_transferred_to_out_buffer,A0001_T31UL,2야드 중조공장,2야드 중조공장_12,
15299,160,work_finish,A0001_F23CL,외부,외부_1155,
15300,160,part_transferred_to_out_buffer,A0001_F23CL,외부,외부_1155,
15301,160,work_finish,A0001_B20UL,2야드 중조공장,2야드 중조공장_13,
15302,160,part_transferred_to_out_buffer,A0001_B20UL,2야드 중조공장,2야드 중조공장_13,
15303,160,work_finish,A0001_F23ML,외부,외부_1156,
15304,160,part_transferred_to_out_buffer,A0001_F23ML,외부,외부_1156,
15305,160,work_finish,A0001_F23SL,외부,외부_1157,
15306,160,part_transferred_to_out_buffer,A0001_F23SL,외부,외부_1157,
15307,160,work_finish,A0001_F23UL,외부,외부_1158,
15308,160,part_transferred_to_out_buffer,A0001_F23UL,외부,외부_1158,
15309,160,work_finish,A0001_B18PL,외부,외부_1161,
15310,160,part_transferred_to_out_buffer,A0001_B18PL,외부,외부_1161,
15311,160,work_finish,A0001_B17QL,2야드 중조공장,2야드 중조공장_22,
15312,160,part_transferred_to_out_buffer,A0001_B17QL,2야드 중조공장,2야드 중조공장_22,
15313,160,part_created,A0001_B16DL,Source,,
15314,160,part_transferred_to_first_process,A0001_B16DL,Source,,
15315,160,part_created,A0001_B173P,Source,,
15316,160,part_transferred_to_first_process,A0001_B173P,Source,,
15317,160,part_created,A0001_B173S,Source,,
15318,160,part_transferred_to_first_process,A0001_B173S,Source,,
